label,latitude,longitude,x,y,z,q1,q2,q3,q4,right_is_open,left_is_open,line_is_stop,signal_is_stop,isnot_skipnum,node,utm_x,utm_y,x_rotated,y_rotated,error_before,error_after
21,36.0832219,140.0769488,51.3888671847718,23.4182016068951,-1.3243398331851,0,0,0.691973583447081,0.721654360315117,2,2,0,0,0,-1,51.5586403071039,24.2453850949407,51.3888671847718,23.4182016068951,7.14809466368944,0.844426098579228
22,36.0832573,140.0769547,52.0845069101758,27.3670136917952,-1.53150012362335,0,0,0.677877571174295,0.734563991145734,2,2,0,0,0,-1,52.089430705531,28.1860950691977,52.0845069101758,27.3670136917952,7.41736338084998,0.819096176629031
23,36.083295,140.0769595,52.516585877482,31.3539231660543,-1.66061544844557,0,0,0.784321783412,0.619111917178131,2,2,0,0,0,-1,52.5212601828243,32.3828398721074,52.516585877482,31.3539231660543,7.60022598678464,1.02892732353924
24,36.0833348,140.0769617,52.7628757058835,35.4114318948497,-1.81674860583581,0,0,0.709213801813767,0.704638928856208,2,2,0,0,0,-1,52.7191820276491,36.813355605251,52.7628757058835,35.4114318948497,7.65750745729791,1.40260444434732
25,36.0833729,140.0769665,53.1659693631098,39.4431691679446,-2.04414330791224,0,0,0.719751064331307,0.693850375442214,2,2,0,0,0,-1,53.1510115049424,41.0546282049983,53.1659693631098,39.4431691679446,7.94577180782397,1.61152845634914
26,36.08341,140.0769719,53.488225972454,43.4690921124288,-2.24524513443257,0,0,0.700396678554915,0.713383126915978,2,2,0,0,0,-1,53.6368196662581,45.1845813134425,53.488225972454,43.4690921124288,8.43322023397056,1.72191268205825
27,36.0834423,140.0769852,54.2263020126039,47.4549242494698,-2.47273109874786,0,0,0.686542362902202,0.726721497372987,2,2,0,0,0,-1,54.8333471770039,48.7802008661624,54.2263020126039,47.4549242494698,9.51350328776041,1.457690619567
28,36.0834752,140.0770005,54.507376695133,51.5320406014118,-2.7385900486896,0,0,0.752994663680419,0.657233788624068,2,2,0,0,0,-1,56.2098036361958,52.4426121125569,54.507376695133,51.5320406014118,11.111151135298,1.93064703313826
29,36.0835089,140.0770046,54.2867775138365,55.5948648122257,-2.98522659500872,0,0,0.752346065378168,0.657878411932838,2,2,0,0,0,-1,56.5786579799988,56.1940789526268,54.2867775138365,55.5948648122257,12.2095883674617,2.36891824621136
30,36.0835364,140.0770244,54.5782263629913,59.6099492821678,-3.19835083365498,0,0,0.711259216504058,0.702357508973925,2,2,0,0,0,-1,58.3599545757512,59.2553649496225,54.5782263629913,59.6099492821678,14.4550017015557,3.79831519546114
31,36.0835646,140.0770442,55.0308849407123,63.7498423088215,-3.47487440364703,0,0,0.695755111559209,0.717584630838799,2,2,0,0,0,-1,60.1412511689466,62.3945745895022,55.0308849407123,63.7498423088215,16.6133692266665,5.2870212386283
32,36.0835933,140.0770373,55.5590611611765,67.7280064150314,-3.69947321616924,0,0,0.701583247371843,0.712193485847825,2,2,0,0,0,-1,59.5204962962964,65.589443975429,55.5590611611765,67.7280064150314,16.5357415169857,4.50182381239438
33,36.0836211,140.077044,55.9489119444638,71.783762482074,-3.93147405342704,0,0,0.721733014118311,0.691471612066809,2,2,0,0,0,-1,60.1232582751248,68.684125819262,55.9489119444638,71.783762482074,17.7238398796213,5.19931867938019
34,36.083644,140.0770698,56.3510309074769,75.7756898351864,-4.1616306245275,0,0,0.672930317191076,0.739309505145407,2,2,0,0,0,-1,62.4443417162153,71.2333421589524,56.3510309074769,75.7756898351864,20.58742797918,7.60008940892646
35,36.0836693,140.0770827,56.8633120937891,79.7736257040605,-4.41244015122289,0,0,0.73740579502943,0.674714745108829,2,2,0,0,0,-1,63.6048834367606,74.0497252757139,56.8633120937891,79.7736257040605,22.2663493610142,8.84374469814684
36,36.0837068,140.0770487,57.1535476624229,83.8014219010678,-4.63694857213582,0,0,0.695637116514834,0.717919955969007,2,2,0,0,0,-1,60.5460913055072,78.2242061809957,57.1535476624229,83.8014219010678,19.9509079693061,6.52799261323503
