label,latitude,longitude,x,y,z,q1,q2,q3,q4,right_is_open,left_is_open,line_is_stop,signal_is_stop,isnot_skipnum,node,utm_x,utm_y,,,,,,,,,,,,,,,,
1117,36.0817373,140.0803278,24.4685508303749,81.3945604414351,1.99518785881882,0,0,0.999526903295139,0.001349552275647,2,2,0,0,1,-1,355.548599473762,-141.0195309365,,,,,,,,,,,,,,,,
1118,36.0817473,140.080329,23.4546235664587,81.3500672384991,2.005347864221,0,0,0.999592003466114,-0.002731667135456,2,2,0,0,1,-1,355.656556844364,-139.906336029005,,,,,,,,,,,,,,,,
1119,36.081785,140.0803251,19.401685307509,80.6033866437207,2.07773314063687,0,0,0.999540990585841,-0.001340923954183,2,2,0,0,1,-1,355.305695391826,-135.709591226095,,,,,,,,,,,,,,,,
1120,36.0817869,140.0803253,19.3266121252168,80.5844700604177,2.08083425257722,0,0,0.999529925553696,0.004696849406579,2,2,0,0,1,-1,355.323688288204,-135.498084193489,,,,,,,,,,,,,,,,
1121,36.0818076,140.0803285,16.9125051969459,80.5963392595911,2.15143908820452,0,0,0.999616599727794,-0.002683645894995,2,2,0,0,1,-1,355.611574607252,-133.193770734033,,,,,,,,,,,,,,,,
1122,36.0818159,140.0803292,16.1418960175456,80.5999375521126,2.15700375509208,0,0,0.999626327424145,0.006175469214524,2,2,0,0,1,-1,355.674549738185,-132.269818960725,,,,,,,,,,,,,,,,
1123,36.0818507,140.0803454,12.2386555202902,81.7087620124219,2.34158634305735,0,0,0.96979121545703,0.240188211708609,2,2,0,0,1,-1,357.131974224689,-128.395900680934,,,,,,,,,,,,,,,,
1124,36.0818853,140.0803663,8.59680187156167,83.409704473984,2.55492008223587,0,0,0.933621823443152,0.355819457710336,2,2,0,0,1,-1,359.012231739019,-124.544246299561,,,,,,,,,,,,,,,,
1125,36.0819079,140.0803981,5.61068437456527,86.1333052064026,2.80690345787535,0,0,0.875088654301746,0.481911414312842,2,2,0,0,1,-1,361.873102028004,-122.028425807499,,,,,,,,,,,,,,,,
1126,36.0819276,140.0804362,3.06619704133217,89.3513467017336,3.05811103135228,0,0,0.815624871484284,0.577150153583848,2,2,0,0,1,-1,365.300748503061,-119.835431838555,,,,,,,,,,,,,,,,
1127,36.0819355,140.0804784,1.67941411729695,93.1176756178415,3.24396642416646,0,0,0.719392179582521,0.693703956218086,2,2,0,0,1,-1,369.097249327034,-118.956007861294,,,,,,,,,,,,,,,,
1128,36.0819367,140.0805228,0.947236447756731,97.0658754389551,3.43954215066912,0,0,0.740710263637577,0.670458928597292,2,2,0,0,1,-1,373.091671990718,-118.822424472363,,,,,,,,,,,,,,,,
1129,36.0819349,140.080569,0.637484238512048,101.080288506567,3.64514331870227,0,0,0.719988347988243,0.692575978618474,2,2,0,0,1,-1,377.248030711584,-119.022799555759,,,,,,,,,,,,,,,,
1130,36.0819329,140.0806124,0.25818655606593,105.068537969497,3.85824147879737,0,0,0.738298936442577,0.673065918682474,2,2,0,0,1,-1,381.152488903602,-119.245438537575,,,,,,,,,,,,,,,,
